   2.7594570e+02	   2.7950973e+02	   2.7613420e+02	   2.7012045e+02	
   2.7694570e+02	   2.8050973e+02	   2.7713420e+02	   2.7072045e+02	
   2.7654570e+02	   2.8010973e+02	   2.7673420e+02	   2.7162045e+02	
   2.7724570e+02	   2.8080973e+02	   2.7743420e+02	   2.7242045e+02	
   2.7684570e+02	   2.8040973e+02	   2.7703420e+02	   2.7142045e+02	
   2.7724570e+02	   2.8080973e+02	   2.7743420e+02	   2.7242045e+02	
   2.7464570e+02	   2.7820973e+02	   2.7483420e+02	   2.6922045e+02	
   2.7744570e+02	   2.8100973e+02	   2.7763420e+02	   2.7132045e+02	
   2.7754570e+02	   2.8110973e+02	   2.7773420e+02	   2.7192045e+02	
   2.7924570e+02	   2.8280973e+02	   2.7943420e+02	   2.7342045e+02	
   2.7934570e+02	   2.8290973e+02	   2.7953420e+02	   2.7362045e+02	
   2.8074570e+02	   2.8430973e+02	   2.8093420e+02	   2.7392045e+02	
   2.8064570e+02	   2.8420973e+02	   2.8083420e+02	   2.7442045e+02	
   2.8074570e+02	   2.8430973e+02	   2.8093420e+02	   2.7402045e+02	
   2.7914570e+02	   2.8270973e+02	   2.7933420e+02	   2.7502045e+02	
   2.7762291e+02	   2.8130693e+02	   2.7781141e+02	   2.7763045e+02	
   2.7812291e+02	   2.8180693e+02	   2.7831141e+02	   2.7683045e+02	
   2.8012291e+02	   2.8380693e+02	   2.8031141e+02	   2.7833045e+02	
   2.7922291e+02	   2.8290693e+02	   2.7941141e+02	   2.7883045e+02	
   2.7832291e+02	   2.8200693e+02	   2.7851141e+02	   2.7793045e+02	
   2.7962291e+02	   2.8330693e+02	   2.7981141e+02	   2.7643045e+02	
   2.8062291e+02	   2.8430693e+02	   2.8081141e+02	   2.7803045e+02	
   2.7892291e+02	   2.8260693e+02	   2.7911141e+02	   2.7733045e+02	
   2.7932291e+02	   2.8300693e+02	   2.7951141e+02	   2.7793045e+02	
   2.8132291e+02	   2.8500693e+02	   2.8151141e+02	   2.8043045e+02	
   2.7892291e+02	   2.8260693e+02	   2.7911141e+02	   2.7833045e+02	
   2.7702291e+02	   2.8070693e+02	   2.7721141e+02	   2.7693045e+02	
   2.7892291e+02	   2.8260693e+02	   2.7911141e+02	   2.7753045e+02	
   2.7822291e+02	   2.8190693e+02	   2.7841141e+02	   2.7683045e+02	
   2.7612291e+02	   2.7980693e+02	   2.7631141e+02	   2.7643045e+02	
   2.7632291e+02	   2.8000693e+02	   2.7651141e+02	   2.7523045e+02	
   2.7862291e+02	   2.8230693e+02	   2.7881141e+02	   2.7683045e+02	
   2.7642291e+02	   2.8010693e+02	   2.7661141e+02	   2.7533045e+02	
   2.7662291e+02	   2.8030693e+02	   2.7681141e+02	   2.7433045e+02	
   2.7802291e+02	   2.8170693e+02	   2.7821141e+02	   2.7543045e+02	
   2.7862291e+02	   2.8230693e+02	   2.7881141e+02	   2.7703045e+02	
   2.7922291e+02	   2.8290693e+02	   2.7941141e+02	   2.7783045e+02	
   2.7882291e+02	   2.8250693e+02	   2.7901141e+02	   2.7763045e+02	
   2.8032291e+02	   2.8400693e+02	   2.8051141e+02	   2.7633045e+02	
   2.7822291e+02	   2.8190693e+02	   2.7841141e+02	   2.7403045e+02	
   2.7842291e+02	   2.8210693e+02	   2.7861141e+02	   2.7793045e+02	
   2.7852291e+02	   2.8220693e+02	   2.7871141e+02	   2.7863045e+02	
   2.7782291e+02	   2.8150693e+02	   2.7801141e+02	   2.7743045e+02	
   2.7802291e+02	   2.8170693e+02	   2.7821141e+02	   2.7783045e+02	
   2.7822291e+02	   2.8190693e+02	   2.7841141e+02	   2.7843045e+02	
   2.8002291e+02	   2.8370693e+02	   2.8021141e+02	   2.7813045e+02	
   2.7583237e+02	   2.7965639e+02	   2.7602087e+02	   2.7919378e+02	
   2.7723237e+02	   2.8105639e+02	   2.7742087e+02	   2.8009378e+02	
   2.7783237e+02	   2.8165639e+02	   2.7802087e+02	   2.8089378e+02	
   2.7653237e+02	   2.8035639e+02	   2.7672087e+02	   2.7979378e+02	
   2.7413237e+02	   2.7795639e+02	   2.7432087e+02	   2.7829378e+02	
   2.7643237e+02	   2.8025639e+02	   2.7662087e+02	   2.7909378e+02	
   2.7753237e+02	   2.8135639e+02	   2.7772087e+02	   2.7999378e+02	
   2.7833237e+02	   2.8215639e+02	   2.7852087e+02	   2.7969378e+02	
   2.7823237e+02	   2.8205639e+02	   2.7842087e+02	   2.7999378e+02	
   2.7883237e+02	   2.8265639e+02	   2.7902087e+02	   2.8089378e+02	
   2.7863237e+02	   2.8245639e+02	   2.7882087e+02	   2.8159378e+02	
   2.8003237e+02	   2.8385639e+02	   2.8022087e+02	   2.8229378e+02	
   2.7953237e+02	   2.8335639e+02	   2.7972087e+02	   2.8259378e+02	
   2.7863237e+02	   2.8245639e+02	   2.7882087e+02	   2.8109378e+02	
   2.7823237e+02	   2.8205639e+02	   2.7842087e+02	   2.8109378e+02	
   2.7943237e+02	   2.8325639e+02	   2.7962087e+02	   2.8079378e+02	
   2.8063237e+02	   2.8445639e+02	   2.8082087e+02	   2.8129378e+02	
   2.8113237e+02	   2.8495639e+02	   2.8132087e+02	   2.8209378e+02	
   2.7893237e+02	   2.8275639e+02	   2.7912087e+02	   2.8019378e+02	
   2.7803237e+02	   2.8185639e+02	   2.7822087e+02	   2.7989378e+02	
   2.7723237e+02	   2.8105639e+02	   2.7742087e+02	   2.7599378e+02	
   2.7743237e+02	   2.8125639e+02	   2.7762087e+02	   2.7669378e+02	
   2.7883237e+02	   2.8265639e+02	   2.7902087e+02	   2.7679378e+02	
   2.7973237e+02	   2.8355639e+02	   2.7992087e+02	   2.7959378e+02	
   2.8033237e+02	   2.8415639e+02	   2.8052087e+02	   2.8209378e+02	
   2.8033237e+02	   2.8415639e+02	   2.8052087e+02	   2.8169378e+02	
   2.8123237e+02	   2.8505639e+02	   2.8142087e+02	   2.8149378e+02	
   2.8163237e+02	   2.8545639e+02	   2.8182087e+02	   2.8289378e+02	
   2.8193237e+02	   2.8575639e+02	   2.8212087e+02	   2.8149378e+02	
   2.8173237e+02	   2.8555639e+02	   2.8192087e+02	   2.8149378e+02	
   2.7642194e+02	   2.8111596e+02	   2.7661044e+02	   2.8257141e+02	
   2.7552194e+02	   2.8021596e+02	   2.7571044e+02	   2.8107141e+02	
   2.7762194e+02	   2.8231596e+02	   2.7781044e+02	   2.8127141e+02	
   2.7682194e+02	   2.8151596e+02	   2.7701044e+02	   2.8417141e+02	
   2.7672194e+02	   2.8141596e+02	   2.7691044e+02	   2.8507141e+02	
   2.7632194e+02	   2.8101596e+02	   2.7651044e+02	   2.8527141e+02	
   2.7702194e+02	   2.8171596e+02	   2.7721044e+02	   2.8547141e+02	
   2.7752194e+02	   2.8221596e+02	   2.7771044e+02	   2.8327141e+02	
   2.7732194e+02	   2.8201596e+02	   2.7751044e+02	   2.8147141e+02	
   2.7622194e+02	   2.8091596e+02	   2.7641044e+02	   2.8107141e+02	
   2.7602194e+02	   2.8071596e+02	   2.7621044e+02	   2.8127141e+02	
   2.7632194e+02	   2.8101596e+02	   2.7651044e+02	   2.8127141e+02	
   2.7762194e+02	   2.8231596e+02	   2.7781044e+02	   2.8167141e+02	
   2.7782194e+02	   2.8251596e+02	   2.7801044e+02	   2.8207141e+02	
   2.7772194e+02	   2.8241596e+02	   2.7791044e+02	   2.8237141e+02	
   2.7942194e+02	   2.8411596e+02	   2.7961044e+02	   2.8257141e+02	
   2.8052194e+02	   2.8521596e+02	   2.8071044e+02	   2.8327141e+02	
   2.7912194e+02	   2.8381596e+02	   2.7931044e+02	   2.8217141e+02	
   2.7732194e+02	   2.8201596e+02	   2.7751044e+02	   2.8187141e+02	
   2.7742194e+02	   2.8211596e+02	   2.7761044e+02	   2.8177141e+02	
   2.7662194e+02	   2.8131596e+02	   2.7681044e+02	   2.8067141e+02	
   2.7602194e+02	   2.8071596e+02	   2.7621044e+02	   2.8007141e+02	
   2.7562194e+02	   2.8031596e+02	   2.7581044e+02	   2.7997141e+02	
   2.7642194e+02	   2.8111596e+02	   2.7661044e+02	   2.8007141e+02	
   2.7792194e+02	   2.8261596e+02	   2.7811044e+02	   2.8077141e+02	
   2.7662194e+02	   2.8131596e+02	   2.7681044e+02	   2.8097141e+02	
   2.7592194e+02	   2.8061596e+02	   2.7611044e+02	   2.8037141e+02	
   2.7652194e+02	   2.8121596e+02	   2.7671044e+02	   2.7987141e+02	
   2.7622194e+02	   2.8091596e+02	   2.7641044e+02	   2.7967141e+02	
   2.7762194e+02	   2.8231596e+02	   2.7781044e+02	   2.8117141e+02	
   2.7802194e+02	   2.8271596e+02	   2.7821044e+02	   2.8117141e+02	
   2.7669549e+02	   2.8150951e+02	   2.7688399e+02	   2.8288883e+02	
   2.7679549e+02	   2.8160951e+02	   2.7698399e+02	   2.8278883e+02	
   2.7609549e+02	   2.8090951e+02	   2.7628399e+02	   2.8308883e+02	
   2.7599549e+02	   2.8080951e+02	   2.7618399e+02	   2.8258883e+02	
   2.7579549e+02	   2.8060951e+02	   2.7598399e+02	   2.8228883e+02	
   2.7539549e+02	   2.8020951e+02	   2.7558399e+02	   2.8248883e+02	
   2.7649549e+02	   2.8130951e+02	   2.7668399e+02	   2.8308883e+02	
   2.7609549e+02	   2.8090951e+02	   2.7628399e+02	   2.8278883e+02	
   2.7629549e+02	   2.8110951e+02	   2.7648399e+02	   2.8298883e+02	
   2.7629549e+02	   2.8110951e+02	   2.7648399e+02	   2.8248883e+02	
   2.7579549e+02	   2.8060951e+02	   2.7598399e+02	   2.8248883e+02	
   2.7629549e+02	   2.8110951e+02	   2.7648399e+02	   2.8228883e+02	
   2.7529549e+02	   2.8010951e+02	   2.7548399e+02	   2.8158883e+02	
   2.7429549e+02	   2.7910951e+02	   2.7448399e+02	   2.8178883e+02	
   2.7549549e+02	   2.8030951e+02	   2.7568399e+02	   2.8188883e+02	
   2.7479549e+02	   2.7960951e+02	   2.7498399e+02	   2.8168883e+02	
   2.7579549e+02	   2.8060951e+02	   2.7598399e+02	   2.8208883e+02	
   2.7639549e+02	   2.8120951e+02	   2.7658399e+02	   2.8248883e+02	
   2.7599549e+02	   2.8080951e+02	   2.7618399e+02	   2.8238883e+02	
   2.7639549e+02	   2.8120951e+02	   2.7658399e+02	   2.8178883e+02	
   2.7559549e+02	   2.8040951e+02	   2.7578399e+02	   2.8048883e+02	
   2.7499549e+02	   2.7980951e+02	   2.7518399e+02	   2.8118883e+02	
   2.7489549e+02	   2.7970951e+02	   2.7508399e+02	   2.8088883e+02	
   2.7459549e+02	   2.7940951e+02	   2.7478399e+02	   2.8118883e+02	
   2.7419549e+02	   2.7900951e+02	   2.7438399e+02	   2.8198883e+02	
   2.7429549e+02	   2.7910951e+02	   2.7448399e+02	   2.8148883e+02	
   2.7459549e+02	   2.7940951e+02	   2.7478399e+02	   2.8158883e+02	
   2.7529549e+02	   2.8010951e+02	   2.7548399e+02	   2.8188883e+02	
   2.7489549e+02	   2.7970951e+02	   2.7508399e+02	   2.8178883e+02	
   2.7459549e+02	   2.7940951e+02	   2.7478399e+02	   2.8178883e+02	
   2.7369549e+02	   2.7850951e+02	   2.7388399e+02	   2.8098883e+02	
   2.7701570e+02	   2.8094973e+02	   2.7720420e+02	   2.7955711e+02	
   2.7771570e+02	   2.8164973e+02	   2.7790420e+02	   2.8015711e+02	
   2.7641570e+02	   2.8034973e+02	   2.7660420e+02	   2.7915711e+02	
   2.7691570e+02	   2.8084973e+02	   2.7710420e+02	   2.7975711e+02	
   2.7761570e+02	   2.8154973e+02	   2.7780420e+02	   2.8005711e+02	
   2.7801570e+02	   2.8194973e+02	   2.7820420e+02	   2.7995711e+02	
   2.7741570e+02	   2.8134973e+02	   2.7760420e+02	   2.7995711e+02	
   2.7901570e+02	   2.8294973e+02	   2.7920420e+02	   2.7975711e+02	
   2.7761570e+02	   2.8154973e+02	   2.7780420e+02	   2.7935711e+02	
   2.7561570e+02	   2.7954973e+02	   2.7580420e+02	   2.7865711e+02	
   2.7321570e+02	   2.7714973e+02	   2.7340420e+02	   2.7805711e+02	
   2.7261570e+02	   2.7654973e+02	   2.7280420e+02	   2.7675711e+02	
   2.7271570e+02	   2.7664973e+02	   2.7290420e+02	   2.7765711e+02	
   2.7261570e+02	   2.7654973e+02	   2.7280420e+02	   2.7675711e+02	
   2.7381570e+02	   2.7774973e+02	   2.7400420e+02	   2.7785711e+02	
   2.7391570e+02	   2.7784973e+02	   2.7410420e+02	   2.7785711e+02	
   2.7281570e+02	   2.7674973e+02	   2.7300420e+02	   2.7625711e+02	
   2.7301570e+02	   2.7694973e+02	   2.7320420e+02	   2.7715711e+02	
   2.7321570e+02	   2.7714973e+02	   2.7340420e+02	   2.7685711e+02	
   2.7341570e+02	   2.7734973e+02	   2.7360420e+02	   2.7645711e+02	
   2.7371570e+02	   2.7764973e+02	   2.7390420e+02	   2.7705711e+02	
   2.7531570e+02	   2.7924973e+02	   2.7550420e+02	   2.7775711e+02	
   2.7411570e+02	   2.7804973e+02	   2.7430420e+02	   2.7735711e+02	
   2.7291570e+02	   2.7684973e+02	   2.7310420e+02	   2.7705711e+02	
   2.7171570e+02	   2.7564973e+02	   2.7190420e+02	   2.7645711e+02	
   2.7051570e+02	   2.7444973e+02	   2.7070420e+02	   2.7475711e+02	
   2.7001570e+02	   2.7394973e+02	   2.7020420e+02	   2.7405711e+02	
   2.7021570e+02	   2.7414973e+02	   2.7040420e+02	   2.7395711e+02	
   2.6931570e+02	   2.7324973e+02	   2.6950420e+02	   2.7415711e+02	
   2.6951570e+02	   2.7344973e+02	   2.6970420e+02	   2.7405711e+02	
   2.7319775e+02	   2.7683177e+02	   2.7338625e+02	   2.7093270e+02	
   2.7249775e+02	   2.7613177e+02	   2.7268625e+02	   2.7133270e+02	
   2.7329775e+02	   2.7693177e+02	   2.7348625e+02	   2.7093270e+02	
   2.7349775e+02	   2.7713177e+02	   2.7368625e+02	   2.7183270e+02	
   2.7399775e+02	   2.7763177e+02	   2.7418625e+02	   2.7133270e+02	
   2.7519775e+02	   2.7883177e+02	   2.7538625e+02	   2.7213270e+02	
   2.7469775e+02	   2.7833177e+02	   2.7488625e+02	   2.7173270e+02	
   2.7449775e+02	   2.7813177e+02	   2.7468625e+02	   2.7163270e+02	
   2.7479775e+02	   2.7843177e+02	   2.7498625e+02	   2.7183270e+02	
   2.7339775e+02	   2.7703177e+02	   2.7358625e+02	   2.7183270e+02	
   2.7239775e+02	   2.7603177e+02	   2.7258625e+02	   2.6973270e+02	
   2.7229775e+02	   2.7593177e+02	   2.7248625e+02	   2.7053270e+02	
   2.7319775e+02	   2.7683177e+02	   2.7338625e+02	   2.7043270e+02	
   2.7299775e+02	   2.7663177e+02	   2.7318625e+02	   2.6973270e+02	
   2.7319775e+02	   2.7683177e+02	   2.7338625e+02	   2.7093270e+02	
   2.7379775e+02	   2.7743177e+02	   2.7398625e+02	   2.7123270e+02	
   2.7389775e+02	   2.7753177e+02	   2.7408625e+02	   2.7183270e+02	
   2.7269775e+02	   2.7633177e+02	   2.7288625e+02	   2.7103270e+02	
   2.7179775e+02	   2.7543177e+02	   2.7198625e+02	   2.7133270e+02	
   2.6979775e+02	   2.7343177e+02	   2.6998625e+02	   2.7013270e+02	
   2.6839775e+02	   2.7203177e+02	   2.6858625e+02	   2.6703270e+02	
   2.6809775e+02	   2.7173177e+02	   2.6828625e+02	   2.6583270e+02	
   2.6729775e+02	   2.7093177e+02	   2.6748625e+02	   2.6523270e+02	
   2.6759775e+02	   2.7123177e+02	   2.6778625e+02	   2.6553270e+02	
   2.6729775e+02	   2.7093177e+02	   2.6748625e+02	   2.6333270e+02	
   2.6709775e+02	   2.7073177e+02	   2.6728625e+02	   2.6483270e+02	
   2.6799775e+02	   2.7163177e+02	   2.6818625e+02	   2.6513270e+02	
   2.6879775e+02	   2.7243177e+02	   2.6898625e+02	   2.6703270e+02	
   2.6959775e+02	   2.7323177e+02	   2.6978625e+02	   2.6703270e+02	
   2.6839775e+02	   2.7203177e+02	   2.6858625e+02	   2.6593270e+02	
   2.6639775e+02	   2.7003177e+02	   2.6658625e+02	   2.6583270e+02	
   2.7372904e+02	   2.7731306e+02	   2.7391754e+02	   2.6582045e+02	
   2.7072904e+02	   2.7431306e+02	   2.7091754e+02	   2.6632045e+02	
   2.7152904e+02	   2.7511306e+02	   2.7171754e+02	   2.6602045e+02	
   2.7272904e+02	   2.7631306e+02	   2.7291754e+02	   2.6652045e+02	
   2.7122904e+02	   2.7481306e+02	   2.7141754e+02	   2.6582045e+02	
   2.7132904e+02	   2.7491306e+02	   2.7151754e+02	   2.6632045e+02	
   2.7162904e+02	   2.7521306e+02	   2.7181754e+02	   2.6682045e+02	
   2.7142904e+02	   2.7501306e+02	   2.7161754e+02	   2.6662045e+02	
   2.6762904e+02	   2.7121306e+02	   2.6781754e+02	   2.6502045e+02	
   2.6712904e+02	   2.7071306e+02	   2.6731754e+02	   2.6452045e+02	
   2.6612904e+02	   2.6971306e+02	   2.6631754e+02	   2.6392045e+02	
   2.6982904e+02	   2.7341306e+02	   2.7001754e+02	   2.6332045e+02	
   2.6982904e+02	   2.7341306e+02	   2.7001754e+02	   2.6382045e+02	
   2.7112904e+02	   2.7471306e+02	   2.7131754e+02	   2.6452045e+02	
   2.7152904e+02	   2.7511306e+02	   2.7171754e+02	   2.6442045e+02	
   2.6902904e+02	   2.7261306e+02	   2.6921754e+02	   2.6392045e+02	
   2.6962904e+02	   2.7321306e+02	   2.6981754e+02	   2.6542045e+02	
   2.6992904e+02	   2.7351306e+02	   2.7011754e+02	   2.6592045e+02	
   2.6992904e+02	   2.7351306e+02	   2.7011754e+02	   2.6572045e+02	
   2.7082904e+02	   2.7441306e+02	   2.7101754e+02	   2.6552045e+02	
   2.6732904e+02	   2.7091306e+02	   2.6751754e+02	   2.6462045e+02	
   2.6982904e+02	   2.7341306e+02	   2.7001754e+02	   2.6312045e+02	
   2.6892904e+02	   2.7251306e+02	   2.6911754e+02	   2.6422045e+02	
   2.6772904e+02	   2.7131306e+02	   2.6791754e+02	   2.6312045e+02	
   2.6482904e+02	   2.6841306e+02	   2.6501754e+02	   2.6332045e+02	
   2.6652904e+02	   2.7011306e+02	   2.6671754e+02	   2.6282045e+02	
   2.6642904e+02	   2.7001306e+02	   2.6661754e+02	   2.6022045e+02	
   2.6342904e+02	   2.6701306e+02	   2.6361754e+02	   2.6032045e+02	
   2.6852904e+02	   2.7211306e+02	   2.6871754e+02	   2.6122045e+02	
   2.6672904e+02	   2.7031306e+02	   2.6691754e+02	   2.6002045e+02	
   2.6234646e+02	   2.6582048e+02	   2.6253496e+02	   2.5739174e+02	
   2.6544646e+02	   2.6892048e+02	   2.6563496e+02	   2.5739174e+02	
   2.6584646e+02	   2.6932048e+02	   2.6603496e+02	   2.5809174e+02	
   2.6684646e+02	   2.7032048e+02	   2.6703496e+02	   2.5889174e+02	
   2.7094646e+02	   2.7442048e+02	   2.7113496e+02	   2.6039174e+02	
   2.7064646e+02	   2.7412048e+02	   2.7083496e+02	   2.6049174e+02	
   2.6384646e+02	   2.6732048e+02	   2.6403496e+02	   2.5849174e+02	
