19800602,19800608,1
19800609,19800615,1
19800616,19800622,1
19800623,19800629,1
19800630,19800706,1
19800707,19800713,1
19800714,19800720,1
19800721,19800727,1
19800728,19800803,1
19800804,19800810,1
19800811,19800817,1
19800818,19800824,1
19800825,19800831,1
19800901,19800907,1
19800908,19800914,1
19800915,19800921,1
19800922,19800928,1
19800929,19801005,1
19801006,19801012,1
19801013,19801019,1
19801020,19801026,1
19801027,19801102,1
19801103,19801109,1
19801110,19801116,1
19801117,19801123,1
19801124,19801130,1
19801201,19801207,1
19801208,19801214,1
19801215,19801221,1
19801222,19801228,1
19801229,19810104,1
19810105,19810111,1
19810112,19810118,1
19810119,19810125,1
19810126,19810201,1
19810202,19810208,1
19810209,19810215,1
19810216,19810222,1
19810223,19810301,1
19810302,19810308,1
19810309,19810315,1
19810316,19810322,1
19810323,19810329,1
19810330,19810405,1
19810406,19810412,1
19810413,19810419,1
19810420,19810426,1
19810427,19810503,1
19810504,19810510,1
19810511,19810517,1
19810518,19810524,1
19810525,19810531,1
19810601,19810607,1
19810608,19810614,1
19810615,19810621,1
19810622,19810628,1
19810629,19810705,1
19810706,19810712,1
19810713,19810719,1
19810720,19810726,1
19810727,19810802,1
19810803,19810809,1
19810810,19810816,1
19810817,19810823,1
19810824,19810830,1
19810831,19810906,1
19810907,19810913,1
19810914,19810920,1
19810921,19810927,1
19810928,19811004,1
19811005,19811011,1
19811012,19811018,1
19811019,19811025,1
19811026,19811101,1
19811102,19811108,1
19811109,19811115,1
19811116,19811122,1
19811123,19811129,1
19811130,19811206,1
19811207,19811213,1
19811214,19811220,1
19811221,19811227,1
19811228,19820103,1
19820104,19820110,1
19820111,19820117,1
19820118,19820124,1
19820125,19820131,1
19820201,19820207,1
19820208,19820214,1
19820215,19820221,1
19820222,19820228,1
19820301,19820307,1
19820308,19820314,1
19820315,19820321,1
19820322,19820328,1
19820329,19820404,1
19820405,19820411,1
19820412,19820418,1
19820419,19820425,1
19820426,19820502,1
19820503,19820509,1
19820510,19820516,1
19820517,19820523,1
19820524,19820530,1
19820531,19820606,1
19820607,19820613,1
19820614,19820620,1
19820621,19820627,0
19820628,19820704,0
19820705,19820711,0
19820712,19820718,0
19820719,19820725,1
19820726,19820801,1
19820802,19820808,1
19820809,19820815,1
19820816,19820822,1
19820823,19820829,1
19820830,19820905,1
19820906,19820912,1
19820913,19820919,1
19820920,19820926,1
19820927,19821003,1
19821004,19821010,1
19821011,19821017,1
19821018,19821024,1
19821025,19821031,1
19821101,19821107,1
19821108,19821114,1
19821115,19821121,0
19821122,19821128,1
19821129,19821205,1
19821206,19821212,1
19821213,19821219,1
19821220,19821226,1
19821227,19830102,1
19830103,19830109,1
19830110,19830116,1
19830117,19830123,1
19830124,19830130,1
19830131,19830206,1
19830207,19830213,1
19830214,19830220,1
19830221,19830227,1
19830228,19830306,1
19830307,19830313,1
19830314,19830320,1
19830321,19830327,1
19830328,19830403,1
19830404,19830410,1
19830411,19830417,1
19830418,19830424,1
19830425,19830501,1
19830502,19830508,1
19830509,19830515,1
19830516,19830522,1
19830523,19830529,1
19830530,19830605,1
19830606,19830612,1
19830613,19830619,1
19830620,19830626,1
19830627,19830703,1
19830704,19830710,1
19830711,19830717,1
19830718,19830724,1
19830725,19830731,1
19830801,19830807,1
19830808,19830814,1
19830815,19830821,1
19830822,19830828,1
19830829,19830904,0
19830905,19830911,0
19830912,19830918,0
19830919,19830925,1
19830926,19831002,1
19831003,19831009,1
19831010,19831016,1
19831017,19831023,1
19831024,19831030,1
19831031,19831106,1
19831107,19831113,1
19831114,19831120,1
19831121,19831127,1
