19010101,25.748400
19010102,2.095100
19010103,0.884713
19010104,3.284400
19010105,0.000000
19010106,0.000000
19010107,0.000000
19010108,0.173473
19010109,4.158390
19010110,0.000000
19010111,0.000000
19010112,2.289840
19010113,8.675010
19010114,56.488300
19010115,4.998380
19010116,2.988840
19010117,0.000000
19010118,0.000000
19010119,0.000000
19010120,2.122720
19010121,6.971360
19010122,3.447140
19010123,0.000000
19010124,0.000000
19010125,3.443660
19010126,0.000000
19010127,0.000000
19010128,0.000000
19010129,0.000000
19010130,0.000000
19010131,0.000000
19010201,0.000000
19010202,3.443660
19010203,1.110230
19010204,27.472099
19010205,16.611099
19010206,32.064999
19010207,23.948500
19010208,1.819290
19010209,0.000000
19010210,0.000000
19010211,0.000000
19010212,2.469040
19010213,2.988840
19010214,6.107630
19010215,0.000000
19010216,0.000000
19010217,0.000000
19010218,8.527360
19010219,11.143700
19010220,18.470501
19010221,2.914350
19010222,10.036500
19010223,14.684300
19010224,0.000000
19010225,0.000000
19010226,0.000000
19010227,0.000000
19010228,0.000000
19010301,0.000000
19010302,0.000000
19010303,0.000000
19010304,0.000000
19010305,0.000000
19010306,6.123600
19010307,30.080500
19010308,2.037640
19010309,0.000000
19010310,0.000000
19010311,0.000000
19010312,0.000000
19010313,0.000000
19010314,0.000000
19010315,0.000000
19010316,0.000000
19010317,0.000000
19010318,0.000000
19010319,0.000000
19010320,0.000000
19010321,0.000000
19010322,0.000000
19010323,8.378750
19010324,12.875300
19010325,2.187560
19010326,0.000000
19010327,0.000000
19010328,0.000000
19010329,0.000000
19010330,0.000000
19010331,0.000000
19010401,0.000000
19010402,0.000000
19010403,0.000000
19010404,0.000000
19010405,0.000000
19010406,0.000000
19010407,0.000000
19010408,0.000000
19010409,0.000000
19010410,0.000000
19010411,4.397140
19010412,3.768540
19010413,0.173473
19010414,17.113501
19010415,0.000000
19010416,0.000000
19010417,0.000000
19010418,0.000000
19010419,0.000000
19010420,0.000000
19010421,0.000000
19010422,2.144170
19010423,0.000000
19010424,0.000000
19010425,0.000000
19010426,0.000000
19010427,0.000000
19010428,0.172353
19010429,0.000000
19010430,0.000000
19010501,0.000000
19010502,0.000000
19010503,0.000000
19010504,0.919407
19010505,18.825300
19010506,22.941099
19010507,6.555550
19010508,0.000000
19010509,0.000000
19010510,0.000000
19010511,0.000000
19010512,0.000000
19010513,0.000000
19010514,0.000000
19010515,0.875263
19010516,27.373899
19010517,3.301220
19010518,1.169550
19010519,0.000000
19010520,2.144170
19010521,1.949240
19010522,0.000000
19010523,0.000000
19010524,0.000000
19010525,0.000000
19010526,0.000000
19010527,0.000000
19010528,0.000000
19010529,0.000000
19010530,0.000000
19010531,1.769430
19010601,1.212060
19010602,0.866316
19010603,0.000000
19010604,0.000000
19010605,0.000000
19010606,0.000000
19010607,0.000000
19010608,0.000000
19010609,0.000000
19010610,0.000000
19010611,0.000000
19010612,0.000000
19010613,1.949240
19010614,3.516390
19010615,0.203319
19010616,0.173473
19010617,0.000000
19010618,0.000000
19010619,0.000000
19010620,0.000000
19010621,0.000000
19010622,1.006140
19010623,0.804329
19010624,0.477285
19010625,1.494420
19010626,0.000000
19010627,0.000000
19010628,0.000000
19010629,0.000000
19010630,0.000000
19010701,0.000000
19010702,0.000000
19010703,0.000000
19010704,0.000000
19010705,0.000000
19010706,0.000000
19010707,3.511430
19010708,4.040530
19010709,6.920880
19010710,8.521880
19010711,10.990600
19010712,13.341800
19010713,0.649737
19010714,0.000000
19010715,0.000000
19010716,0.000000
19010717,0.433683
19010718,8.944700
19010719,14.859300
19010720,17.213800
19010721,3.647270
19010722,0.000000
19010723,0.000000
19010724,9.332850
19010725,28.773100
19010726,2.785500
19010727,2.228350
19010728,4.184910
19010729,0.649748
19010730,0.225515
19010731,25.344400
19010801,8.738360
19010802,0.896091
19010803,4.324380
19010804,17.908400
19010805,24.024300
19010806,21.374500
19010807,23.520000
19010808,5.901750
19010809,0.813169
19010810,0.000000
19010811,1.169550
19010812,4.660910
19010813,6.278750
19010814,8.914080
19010815,0.914796
19010816,0.000000
19010817,0.000000
19010818,0.393378
19010819,1.197650
19010820,21.052601
19010821,20.386900
19010822,15.460600
19010823,3.143160
19010824,14.314100
19010825,1.613970
19010826,8.830540
19010827,8.974800
19010828,2.064130
19010829,7.181790
19010830,15.783500
19010831,7.556330
19010901,3.835320
19010902,3.619610
19010903,0.835379
19010904,1.627370
19010905,0.212159
19010906,0.000000
19010907,0.397738
19010908,2.205430
19010909,0.000000
19010910,0.649748
19010911,0.000000
19010912,2.833960
19010913,6.514180
19010914,0.000000
19010915,0.000000
19010916,0.000000
19010917,0.000000
19010918,0.000000
19010919,0.000000
19010920,1.769430
19010921,1.007600
19010922,0.000000
19010923,0.000000
19010924,0.000000
19010925,0.000000
19010926,0.000000
19010927,0.000000
19010928,0.000000
19010929,0.000000
19010930,0.000000
19011001,0.000000
19011002,0.000000
19011003,0.000000
19011004,0.209415
19011005,6.198000
19011006,0.400479
19011007,0.000000
19011008,0.000000
19011009,0.000000
19011010,0.000000
19011011,0.000000
19011012,0.000000
19011013,0.000000
19011014,0.000000
19011015,0.000000
19011016,0.000000
19011017,0.000000
19011018,0.000000
19011019,0.000000
19011020,0.000000
19011021,0.000000
19011022,0.000000
19011023,0.000000
19011024,0.000000
19011025,0.000000
19011026,0.000000
19011027,0.000000
19011028,0.000000
19011029,0.000000
19011030,0.000000
19011031,0.000000
19011101,0.000000
19011102,0.000000
19011103,0.000000
19011104,0.000000
19011105,0.000000
19011106,0.000000
19011107,0.000000
19011108,0.000000
19011109,0.000000
19011110,0.000000
19011111,0.000000
19011112,0.000000
19011113,0.000000
19011114,0.000000
19011115,0.000000
19011116,0.000000
19011117,0.000000
19011118,0.000000
19011119,0.000000
19011120,0.000000
19011121,0.000000
19011122,0.000000
19011123,0.000000
19011124,0.000000
19011125,0.000000
19011126,0.000000
19011127,0.000000
19011128,0.000000
19011129,0.000000
19011130,0.000000
19011201,0.000000
19011202,0.000000
19011203,0.000000
19011204,0.000000
19011205,0.000000
19011206,0.000000
19011207,0.000000
19011208,0.000000
19011209,0.000000
19011210,0.000000
19011211,0.000000
19011212,2.296190
19011213,0.000000
19011214,0.000000
19011215,0.000000
19011216,0.000000
19011217,0.000000
19011218,0.000000
19011219,0.000000
19011220,0.000000
19011221,0.000000
19011222,0.000000
19011223,0.000000
19011224,0.000000
19011225,0.000000
19011226,15.658900
19011227,8.139180
19011228,0.000000
19011229,0.000000
19011230,0.000000
19011231,0.000000
19020101,0.000000
19020102,0.000000
19020103,0.000000
19020104,0.000000
19020105,0.000000
19020106,0.000000
19020107,0.000000
19020108,0.000000
19020109,0.000000
19020110,0.000000
19020111,0.000000
19020112,0.000000
19020113,0.000000
19020114,0.000000
19020115,0.000000
19020116,0.000000
19020117,0.000000
19020118,0.000000
19020119,0.000000
19020120,0.000000
19020121,0.000000
19020122,0.000000
19020123,0.000000
19020124,0.000000
19020125,0.000000
19020126,0.000000
19020127,0.000000
19020128,0.000000
19020129,3.487190
19020130,5.722570
19020131,0.000000
19020201,0.000000
19020202,0.000000
19020203,0.000000
19020204,0.000000
19020205,0.000000
19020206,0.000000
